client_id,yearly_income,total_debt,credit_score,num_credit_cards,total_spent,avg_transaction,transaction_count,spending_ratio,debt_ratio
CLTIND01040,409354,83190,730,3,12822.82,3205.705,4,0.031324525960415676,0.20322263859642264
CLTIND01041,409816,142042,791,3,6349.73,3174.865,2,0.015494099791125773,0.346599449509048
CLTIND01042,524699,78179,769,3,23546.420000000002,3924.4033333333336,6,0.04487605274643177,0.14899780636136148
CLTIND01043,512306,27212,746,1,3754.1400000000003,1877.0700000000002,2,0.007327925107260115,0.053116691977060586
CLTIND01044,789431,194486,693,5,45396.880000000005,3242.634285714286,14,0.05750582381487426,0.24636225331916278
CLTIND01046,405320,94932,732,1,6395.4400000000005,3197.7200000000003,2,0.01577874272180006,0.23421494128096318
CLTIND01047,448596,98495,720,2,18434.48,6144.826666666667,3,0.041093723528520094,0.21956281375669867
CLTIND01048,325646,36602,677,1,5268.41,2634.205,2,0.016178334756146245,0.11239812557194008
CLTIND01049,402889,56063,634,1,2866.14,2866.14,1,0.00711396935632395,0.13915247127620758
CLTIND01050,1691386,0,716,3,20814.15,2601.76875,8,0.012305972734786738,0.0
CLTIND01051,289166,0,812,1,8168.23,4084.115,2,0.02824754639203779,0.0
CLTIND01052,423018,0,729,1,8973.5,4486.75,2,0.02121304530776468,0.0
CLTIND01054,431085,0,754,1,2155.75,2155.75,1,0.005000753911641556,0.0
CLTIND01056,591199,120066,716,1,4528.2,2264.1,2,0.00765934989741187,0.2030889768081475
CLTIND01058,931607,0,679,3,10021.18,2505.295,4,0.010756874948341951,0.0
CLTIND01059,730813,0,800,2,5505.860000000001,2752.9300000000003,2,0.007533883496872662,0.0
CLTIND01062,278207,0,732,3,15899.97,3179.9939999999997,5,0.057151581376457095,0.0
CLTIND01064,2351440,0,781,3,14297.84,2042.5485714285714,7,0.006080461334331304,0.0
CLTIND01065,692676,172784,638,4,30776.53,3077.653,10,0.044431350299418484,0.2494441845826909
CLTIND01067,330569,245520,640,2,12367.48,2061.2466666666664,6,0.037412703550544664,0.7427193717499221
CLTIND01069,582202,0,665,1,3188.05,1594.025,2,0.005475848588634186,0.0
CLTIND01072,325065,0,683,1,6582.48,2194.16,3,0.020249734668450925,0.0
CLTIND01073,257844,0,679,2,2607.3,1303.65,2,0.010111928142597851,0.0
CLTIND01074,584271,0,667,1,2015.71,2015.71,1,0.0034499572972131083,0.0
CLTIND01075,795471,99570,696,3,3629.4700000000003,1814.7350000000001,2,0.00456266790366965,0.12517112503158506
CLTIND01076,828182,0,725,4,5186.23,5186.23,1,0.006262186331023856,0.0
CLTIND01077,705735,0,760,2,1372.71,1372.71,1,0.0019450785351442113,0.0
CLTIND01078,370994,73849,741,1,5981.379999999999,2990.6899999999996,2,0.016122578801813503,0.19905712760853275
CLTIND01079,767653,0,772,3,15151.37,3787.8425,4,0.019737264102400436,0.0
CLTIND01080,601870,177431,740,3,16110.65,3222.13,5,0.02676765746755944,0.2947995414292123
CLTIND01081,541841,0,742,2,9539.76,2384.94,4,0.01760619812823319,0.0
CLTIND01084,522665,307099,705,2,8770.810000000001,2192.7025000000003,4,0.016780939990242317,0.5875637358537495
CLTIND01087,346504,0,576,2,14480.289999999999,3620.0724999999998,4,0.04178967630965299,0.0
CLTIND01089,372243,0,679,3,11185.71,2796.4275,4,0.03004948380493387,0.0
CLTIND01090,1846384,513880,676,3,5664.87,2832.435,2,0.0030680887616010536,0.2783169698177627
CLTIND01092,861548,101588,564,4,6717.23,2239.0766666666664,3,0.007796698500838026,0.11791333738805035
CLTIND01093,399036,0,782,3,28843.760000000002,3605.4700000000003,8,0.0722836034843974,0.0
CLTIND01094,584829,80349,647,2,7842.48,2614.16,3,0.013409868525671605,0.13738887777452896
CLTIND01095,804045,0,759,4,24688.25,3086.03125,8,0.030705060040171882,0.0
CLTIND01096,354769,71413,641,1,2221.97,2221.97,1,0.0062631458780220365,0.20129436337447748
CLTIND01097,340339,0,680,2,2762.36,1381.18,2,0.008116495611728307,0.0
CLTIND01098,1352797,723560,691,3,2664.35,2664.35,1,0.0019695120553933814,0.5348622150995308
CLTIND01099,902676,0,692,3,8698.89,2899.6299999999997,3,0.009636779974210015,0.0
CLTIND01100,803528,251082,696,3,18276.98,3046.1633333333334,6,0.02274591551258948,0.31247448751008056
CLTIND01101,801892,0,742,4,15437.24,5145.746666666667,3,0.019251021334543802,0.0
CLTIND01102,658756,0,606,3,34978.06,2914.838333333333,12,0.05309714067120451,0.0
CLTIND01103,1677859,0,758,3,4866.78,2433.39,2,0.002900589382063689,0.0
CLTIND01104,513348,0,645,1,2707.71,2707.71,1,0.005274609037144393,0.0
CLTIND01105,706954,0,631,5,28982.68,2898.268,10,0.04099655706028964,0.0
CLTIND01106,209361,45092,636,1,4251.48,2125.74,2,0.02030693395618095,0.2153791775927704
CLTIND01109,1073894,393969,728,3,4063.91,1354.6366666666665,3,0.003784274798071318,0.3668602301530691
CLTIND01111,392769,0,726,1,7961.34,2653.78,3,0.020269776891760807,0.0
CLTIND01112,150000,0,740,1,12805.369999999999,6402.6849999999995,2,0.08536913333333333,0.0
CLTIND01114,372426,38774,762,2,22548.54,4509.7080000000005,5,0.06054502102431087,0.10411195781175321
CLTIND01115,1147718,349657,649,5,15214.58,2535.7633333333333,6,0.013256374823780755,0.3046541049282141
CLTIND01117,303300,58848,691,2,4353.7300000000005,1451.2433333333336,3,0.014354533465215959,0.19402571711177052
CLTIND01118,947841,0,784,3,30296.22,3366.246666666667,9,0.03196339892450316,0.0
CLTIND01120,511398,222991,813,3,8678.44,4339.22,2,0.01697003116946097,0.4360419868673714
CLTIND01122,276055,0,707,2,2506.12,2506.12,1,0.009078335838872688,0.0
CLTIND01124,514134,111972,632,2,6026.0599999999995,3013.0299999999997,2,0.011720796523863427,0.2177875806696309
CLTIND01125,523920,318886,609,2,13947.07,3486.7675,4,0.026620610016796456,0.6086539929760268
CLTIND01130,209474,0,770,1,1313.45,1313.45,1,0.006270229240860441,0.0
CLTIND01131,280066,126122,620,1,1875.08,1875.08,1,0.006695136146479758,0.4503295651739233
CLTIND01132,307141,0,675,1,855.23,855.23,1,0.0027844866038724886,0.0
CLTIND01134,219098,0,614,1,5052.16,5052.16,1,0.023058905147468254,0.0
CLTIND01135,564927,276232,648,2,8073.55,4036.775,2,0.014291315515101951,0.48896937126389783
CLTIND01137,619312,201295,624,3,6150.9800000000005,1230.1960000000001,5,0.009931956752008681,0.3250300333273051
CLTIND01139,225201,0,857,1,5336.01,2668.005,2,0.0236944329732106,0.0
CLTIND01143,735270,0,771,2,10893.44,3631.146666666667,3,0.014815564350510697,0.0
CLTIND01144,770463,0,521,1,11960.46,2990.115,4,0.015523730536054294,0.0
CLTIND01145,523756,127994,656,3,16771.45,3354.29,5,0.03202149474182635,0.24437715271996885
CLTIND01146,852494,110651,780,4,830.25,830.25,1,0.0009739071477335911,0.12979680795407358
CLTIND01147,2303629,0,608,2,595.13,595.13,1,0.0002583445511408304,0.0
CLTIND01148,1396872,498197,651,2,8870.4,1774.08,5,0.006350188134632236,0.3566518621605988
CLTIND01149,365438,31688,735,1,11467.67,5733.835,2,0.03138061723192443,0.08671238349596921
CLTIND01151,391865,84323,695,3,7462.37,2487.4566666666665,3,0.019043216413815983,0.21518380054355454
CLTIND01152,283275,0,751,2,5354.41,2677.205,2,0.018901809196010942,0.0
CLTIND01153,655512,0,744,4,29967.01,2497.250833333333,12,0.04571542549945691,0.0
CLTIND01154,246138,93004,643,1,12983.619999999999,4327.873333333333,3,0.05274935198953432,0.37785307429165754
CLTIND01155,478624,0,654,1,404.99,404.99,1,0.0008461548104566424,0.0
CLTIND01156,826679,160185,728,2,21261.670000000002,5315.4175000000005,4,0.02571937838024191,0.1937692865066126
CLTIND01157,470686,252884,683,1,5628.69,5628.69,1,0.011958481875390387,0.5372668828050973
CLTIND01158,283389,0,743,3,7999.17,2666.39,3,0.028226818966156062,0.0
CLTIND01159,1011810,0,729,2,2990.96,1495.48,2,0.0029560490605943803,0.0
CLTIND01161,410728,0,790,2,8086.24,2695.4133333333334,3,0.019687579127792603,0.0
CLTIND01162,487657,248034,684,1,2397.72,2397.72,1,0.004916816532931958,0.508623889332051
CLTIND01164,557190,195004,636,3,32232.010000000002,3223.201,10,0.057847430858414546,0.3499775660008256
CLTIND01165,721168,237050,791,4,37130.85,4125.65,9,0.05148710147982162,0.3287028819914361
CLTIND01166,489490,149317,594,2,4935.83,2467.915,2,0.010083617642852765,0.3050460683568612
CLTIND01167,400924,0,704,2,5364.14,2682.07,2,0.013379443485548384,0.0
CLTIND01168,391527,26025,671,1,3086.47,3086.47,1,0.007883160037494221,0.06647051161222597
CLTIND01170,802020,0,748,3,3601.4,1800.7,2,0.0044904117104311615,0.0
CLTIND01171,339234,108103,665,1,3837.66,1918.83,2,0.011312722191761439,0.31866794012392624
CLTIND01172,831034,172721,698,4,18038.21,2254.77625,8,0.021705742484663684,0.20783866845399826
CLTIND01174,365715,1260,780,1,4586.39,1528.7966666666669,3,0.012540885662332692,0.0034453057708871662
CLTIND01175,724624,0,791,2,25757.62,4292.9366666666665,6,0.03554618671200512,0.0
CLTIND01176,323156,167227,570,1,2082.96,2082.96,1,0.006445679486068648,0.5174807213853371
CLTIND01177,733273,0,861,3,4838.13,1612.71,3,0.006597992834865051,0.0
CLTIND01178,568070,0,701,1,12840.240000000002,3210.0600000000004,4,0.022603270723678424,0.0
CLTIND01179,349608,62956,745,1,10278.93,2569.7325,4,0.02940130088556326,0.1800759708015835
CLTIND01180,686625,0,734,3,5030.5599999999995,2515.2799999999997,2,0.0073265028217731655,0.0
CLTIND01181,694062,185561,696,3,8157.14,1631.428,5,0.011752754076725134,0.26735507778843964
CLTIND01182,1001366,235862,736,3,9058.48,3019.4933333333333,3,0.00904612299598748,0.2355402520157465
CLTIND01183,892741,437761,767,3,20062.84,3343.806666666667,6,0.02247330412740089,0.4903561055222063
CLTIND01184,671405,86999,767,2,1687.51,1687.51,1,0.0025134010023756155,0.12957752772171788
CLTIND01185,254183,68143,668,1,3769.54,3769.54,1,0.014830024037799538,0.26808637871140084
CLTIND01186,2172775,0,713,4,17199.829999999998,2866.638333333333,6,0.00791606586047796,0.0
CLTIND01187,215387,73926,634,1,9397.29,3132.4300000000003,3,0.043629791955874776,0.34322405716222426
CLTIND01188,883743,0,777,4,27770.780000000002,4628.463333333334,6,0.03142404522581792,0.0
CLTIND01189,647668,27189,762,3,1409.14,1409.14,1,0.002175713482833798,0.04197984152374365
CLTIND01190,247181,75971,656,1,3070.5,1535.25,2,0.012422071275704848,0.3073496749345621
CLTIND01191,464066,75269,807,1,3557.55,3557.55,1,0.007666043192132154,0.16219460162994057
CLTIND01192,476924,0,806,1,2868.24,2868.24,1,0.006014039972825859,0.0
CLTIND01193,1094396,549998,806,2,7256.55,3628.275,2,0.006630643752352896,0.5025584888833659
CLTIND01194,325910,115023,614,2,26864.36,3837.7657142857142,7,0.08242876867846952,0.3529287226534933
CLTIND01197,1415822,115692,900,4,25664.82,3208.1025,8,0.01812715157696377,0.08171366174561491
CLTIND01198,263046,0,721,3,47944.3,4358.572727272727,11,0.18226583943492775,0.0
CLTIND01199,608353,52344,811,2,6621.34,2207.1133333333332,3,0.010884042652867661,0.08604214987022338
CLTIND01200,470485,0,803,2,5048.07,2524.035,2,0.010729502534618532,0.0
CLTIND01201,471447,126221,681,2,5428.67,2714.335,2,0.01151491047774193,0.2677310493014061
CLTIND01202,812833,410275,664,2,11373.98,1895.6633333333332,6,0.013993009634205304,0.5047469775464333
CLTIND01203,1362894,293848,736,2,6857.22,3428.61,2,0.005031367076236303,0.21560590919029654
CLTIND01204,581438,0,821,1,836.93,836.93,1,0.0014394140045886233,0.0
CLTIND01205,740744,83730,693,3,19732.73,3288.7883333333334,6,0.026639068288099532,0.11303500264598836
CLTIND01206,609076,0,679,4,14859.849999999999,3714.9624999999996,4,0.024397365845969958,0.0
CLTIND01207,920693,445003,737,3,13934.68,1990.6685714285716,7,0.015134990708086191,0.48333483582475373
CLTIND01208,378743,103062,596,3,4675.68,2337.84,2,0.012345257866151982,0.2721159202942365
CLTIND01209,953217,87864,729,2,3515.0099999999998,1757.5049999999999,2,0.0036875234075766585,0.09217628304992462
CLTIND01210,973510,126596,789,2,16885.699999999997,2814.283333333333,6,0.017345173649988183,0.1300407802693347
CLTIND01211,957313,0,754,4,14216.25,2369.375,6,0.014850158725516106,0.0
CLTIND01212,336473,0,675,1,1392.53,1392.53,1,0.004138608447037355,0.0
CLTIND01214,577257,35226,808,1,931.26,465.63,2,0.0016132502507548632,0.06102307984138781
CLTIND01216,1301874,0,648,3,15555.36,3888.84,4,0.011948437406384951,0.0
CLTIND01217,496331,157389,773,1,22397.22,5599.305,4,0.04512557144325058,0.3171049158726737
CLTIND01218,592864,0,784,1,1617.7,1617.7,1,0.002728619042478545,0.0
CLTIND01219,353685,130489,592,1,1955.32,1955.32,1,0.0055284221835814355,0.36894128956557387
CLTIND01221,347996,0,677,2,13839.88,3459.97,4,0.039770227243991305,0.0
CLTIND01222,570282,0,783,2,1566.07,1566.07,1,0.002746132615092182,0.0
CLTIND01223,748945,259532,837,4,8801.2,4400.6,2,0.011751463725640735,0.34653011903410796
CLTIND01224,550971,152716,758,3,6276.85,6276.85,1,0.011392341883692609,0.27717611271736625
CLTIND01225,615628,300041,682,2,9384.19,9384.19,1,0.01524328003274705,0.48737386863495485
CLTIND01226,408459,0,605,1,1570.22,1570.22,1,0.0038442536460207757,0.0
CLTIND01227,673412,0,883,4,2443.86,2443.86,1,0.0036290710590247874,0.0
CLTIND01229,763171,165130,581,3,26420.66,4403.443333333334,6,0.03461958067064917,0.21637352572359275
CLTIND01230,812677,478543,773,4,24492.829999999998,2226.6209090909088,11,0.030138455991740875,0.5888477217886073
CLTIND01231,596463,0,725,1,8013.63,4006.815,2,0.013435250803486553,0.0
CLTIND01233,267149,0,674,3,1944.02,1944.02,1,0.007276912883821388,0.0
CLTIND01234,656901,308597,677,4,25270.24,2807.8044444444445,9,0.038468871260661806,0.4697770288064716
CLTIND01235,496729,184892,740,3,6635.5599999999995,2211.853333333333,3,0.013358511381457494,0.3722190570713608
CLTIND01236,651003,0,680,3,11360.51,2272.102,5,0.017450779796713688,0.0
CLTIND01237,1367121,481371,688,4,9110.61,4555.305,2,0.006664084598217715,0.3521056292749508
CLTIND01238,772962,144276,900,2,4383.63,2191.815,2,0.0056712102276696656,0.18665341892615678
CLTIND01239,1064159,708710,678,5,8227.78,2742.5933333333337,3,0.007731720541761147,0.6659813054252232
CLTIND01240,529227,32902,790,2,14422.470000000001,4807.490000000001,3,0.027251954265371952,0.06216991952413615
CLTIND01241,308055,46592,625,1,4515.11,4515.11,1,0.014656830760740775,0.15124571910860074
CLTIND01242,482938,261354,546,1,2740.63,1370.315,2,0.005674910651056657,0.541175057667858
CLTIND01243,308511,0,837,2,16324.96,3264.9919999999997,5,0.05291532554754935,0.0
CLTIND01244,1273577,409436,776,2,34869.07,4358.63375,8,0.027378847136843708,0.32148507707033025
CLTIND01245,803392,0,857,4,5723.0599999999995,2861.5299999999997,2,0.007123620847606149,0.0
CLTIND01246,683287,0,714,2,22578.260000000002,4515.652,5,0.03304359661459973,0.0
CLTIND01247,1049610,0,820,3,13184.16,3296.04,4,0.012561008374539115,0.0
CLTIND01249,711582,161077,736,3,583.52,583.52,1,0.0008200319850698865,0.22636463541798416
CLTIND01250,227744,2741,801,1,4041.14,4041.14,1,0.0177442215821273,0.012035443304763242
CLTIND01251,497828,0,665,2,2006.87,2006.87,1,0.004031251757635167,0.0
CLTIND01253,743709,277012,661,2,13150.69,4383.5633333333335,3,0.017682574770508358,0.37247364224448004
CLTIND01254,573364,240921,663,1,679.61,679.61,1,0.0011853028791483247,0.4201885713089765
CLTIND01255,1120666,377985,659,4,24147.88,3449.697142857143,7,0.02154779390112665,0.3372860424069259
CLTIND01256,348441,93023,814,3,43148.46,3082.032857142857,14,0.12383290140942081,0.26696915690174233
CLTIND01257,765154,203055,652,4,30852.29,5142.048333333333,6,0.0403216738068415,0.26537795005972653
CLTIND01258,551114,320170,604,1,4021.92,2010.96,2,0.00729780045507826,0.5809505837267789
CLTIND01260,288138,73158,660,2,30358.239999999998,3373.1377777777775,9,0.10536007052176387,0.2538991733127876
CLTIND01261,456999,0,736,1,3641.98,3641.98,1,0.007969339101398472,0.0
CLTIND01265,459628,85836,747,1,2639.96,1319.98,2,0.005743688374076427,0.18675102474174768
CLTIND01266,1677889,954384,577,2,3520.85,3520.85,1,0.0020983807629706137,0.5688004391232078
CLTIND01267,534506,345795,647,1,5942.5599999999995,1980.8533333333332,3,0.011117854617160517,0.646943158729743
CLTIND01269,671593,0,726,3,32641.88,2331.5628571428574,14,0.04860366323055779,0.0
CLTIND01270,790483,189191,649,5,3335.14,1667.57,2,0.004219116666645583,0.2393359502987414
CLTIND01271,380280,70729,687,3,3113.23,1556.615,2,0.008186678237088461,0.18599190070474386
CLTIND01272,675973,269552,675,3,14048.11,3512.0275,4,0.020782057863257854,0.3987614889943829
CLTIND01273,410458,191716,813,3,34826.02,2902.168333333333,12,0.08484673218697161,0.4670782394301
CLTIND01274,769857,165859,698,4,51548.38,3436.5586666666663,15,0.06695838318025295,0.21544130923015573
CLTIND01276,667666,147204,807,2,13553.0,2710.6,5,0.02029907169153439,0.22047550721468517
CLTIND01278,305465,0,697,1,3804.0299999999997,1902.0149999999999,2,0.012453243415775948,0.0
CLTIND01280,476740,184917,688,1,4514.37,2257.185,2,0.009469249486093049,0.38787808868565676
CLTIND01281,593258,0,711,1,8500.9,2833.633333333333,3,0.014329178873272673,0.0
CLTIND01282,416036,0,780,2,14229.380000000001,4743.126666666667,3,0.03420228057187359,0.0
CLTIND01283,857348,359781,755,3,9881.51,2470.3775,4,0.011525669856347714,0.4196440651870652
CLTIND01284,347207,180077,655,1,14593.39,7296.695,2,0.04203080583052761,0.5186444973747649
CLTIND01285,460931,0,698,2,11863.02,2965.755,4,0.025737084292442904,0.0
CLTIND01286,801275,0,531,1,975.0,975.0,1,0.00121681070793423,0.0
CLTIND01287,1010690,165141,704,4,26765.97,4460.995,6,0.026482868139587806,0.16339431477505467
CLTIND01288,365166,53219,672,2,4608.33,2304.165,2,0.012619822217840653,0.14573919806334654
CLTIND01289,1620384,569786,597,4,24690.03,6172.5075,4,0.015237147490965103,0.3516364022355195
CLTIND01290,603384,67855,690,3,19333.6,3222.2666666666664,6,0.032041950068281554,0.11245740689179694
CLTIND01291,267428,144943,622,3,12078.2,4026.066666666667,3,0.04516430590663655,0.5419888717710936
CLTIND01292,623931,181497,699,3,18887.48,3147.9133333333334,6,0.030271744792292738,0.2908927429475375
CLTIND01294,648751,0,756,4,8840.08,2946.693333333333,3,0.013626306549045782,0.0
CLTIND01295,487307,0,734,1,4225.09,2112.545,2,0.008670283825186177,0.0
CLTIND01296,522786,141682,789,3,35628.54,3562.8540000000003,10,0.06815128943774316,0.27101337832306144
CLTIND01297,289354,0,677,1,14459.6,3614.9,4,0.049972006607822944,0.0
CLTIND01298,905643,104307,849,2,14719.390000000001,2943.878,5,0.016252971645560117,0.11517452241114877
CLTIND01299,249868,61729,776,1,6517.34,3258.67,2,0.02608313189363984,0.24704644052059488
CLTIND01300,257070,0,839,2,5181.77,2590.885,2,0.02015703893881044,0.0
CLTIND01301,623298,244394,693,4,15389.869999999999,3077.9739999999997,5,0.024691030614569596,0.3920981617139795
CLTIND01302,1308079,265517,673,4,6701.820000000001,3350.9100000000003,2,0.005123406155132832,0.20298238867835963
CLTIND01303,404662,113976,643,1,2898.64,1449.32,2,0.007163113907409146,0.2816572843508904
CLTIND01304,761425,149343,837,2,517.59,517.59,1,0.0006797649144695802,0.1961361920084053
CLTIND01305,952045,0,808,3,14194.17,2838.834,5,0.014909137698323083,0.0
CLTIND01306,815188,0,639,4,3825.9100000000003,1912.9550000000002,2,0.004693285475252335,0.0
CLTIND01308,259818,0,654,2,1138.06,1138.06,1,0.004380220000153954,0.0
CLTIND01310,427051,0,786,1,1719.81,1719.81,1,0.0040271770818942,0.0
CLTIND01311,1013800,724849,751,4,40612.54,3384.3783333333336,12,0.04005971592029986,0.7149822450187414
CLTIND01312,254706,0,739,2,2983.37,1491.685,2,0.011712994589840835,0.0
CLTIND01313,761077,269432,667,3,23707.5,2963.4375,8,0.03114993620881987,0.35401411420920614
CLTIND01315,532856,177398,765,1,2709.94,2709.94,1,0.005085689191826685,0.33291921269536234
CLTIND01316,764547,0,783,3,9761.800000000001,2440.4500000000003,4,0.012768083584135444,0.0
CLTIND01317,336605,0,719,1,9369.64,4684.82,2,0.027835712481989273,0.0
CLTIND01318,553853,0,571,1,990.2,495.1,2,0.001787839011434442,0.0
